1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf
1006,1040,3,866,132,,871,2003,2046,4,10625,85,292,62,5,7,998,,2003,2004,284000,False,False,True,False,True,False,False,False,True,False
1048,,2,0,993,,280,1922,1048,3,6380,58,0,0,6,5,993,,1922,1950,113000,False,False,True,False,False,False,False,True,False,True
1092,0,2,895,197,,299,1957,1092,3,14850,69,0,0,5,5,1092,,1957,1957,141000,False,False,True,False,False,False,True,False,False,False
897,439,3,637,0,,570,1994,1336,3,11040,60,0,47,6,4,637,,1920,1950,108000,False,False,True,False,False,False,True,False,False,True
729,717,3,604,125,,406,1996,1446,3,21872,57,0,22,5,7,729,,1996,1997,175000,True,False,False,False,True,False,False,False,False,True
1557,0,2,0,1374,,420,2003,1557,4,3196,,18,20,5,7,1374,,2003,2004,234000,True,False,False,False,False,False,False,True,False,False
1392,0,3,1302,90,0,528,1957,1392,3,11341,,180,0,6,5,1392,0,1957,1996,121500,False,False,True,False,False,False,False,False,False,True
1389,0,2,1071,195,0,418,1975,1389,3,10010,77,0,38,5,5,1389,,1974,1975,170000,False,False,False,False,False,False,False,False,True,False
996,0,3,290,706,,0,,996,3,13907,63,0,0,6,5,996,,1940,1969,108000,False,False,True,True,False,False,False,False,False,False
1163,511,4,0,1163,,396,1955,1674,3,21780,66,0,36,7,6,1163,,1918,1950,185000,False,True,False,False,False,False,False,True,False,False
1166,1129,4,728,367,,590,1992,2295,4,13346,,0,40,5,7,1095,,1992,2000,268000,False,False,True,False,True,False,False,False,True,False
841,806,4,0,806,136,216,1920,1647,2,6858,66,0,66,4,6,806,,1915,1950,128000,False,False,True,False,False,False,False,True,False,True
1134,1370,4,0,1122,,656,2005,2504,5,11198,77,245,39,5,9,1122,,2005,2007,325000,False,False,True,False,False,False,False,True,False,False
1535,0,3,2,1515,,532,2004,1535,4,10171,70,168,0,5,7,1517,0,2004,2004,214000,False,False,True,False,True,False,False,False,True,False
1496,636,1,1441,55,,612,1983,2132,4,12327,79,0,40,8,8,1496,349,1983,2009,316600,True,False,False,False,True,False,False,False,False,False
943,0,2,943,0,,600,1979,943,3,7032,,0,0,5,5,943,,1979,1979,135960,True,False,False,False,True,False,False,False,False,True
1728,0,6,231,1497,,576,1987,1728,3,13101,74,108,0,5,5,1728,,1965,1965,142600,False,False,True,False,False,True,False,False,False,True
864,,2,414,450,,288,1959,864,4,7332,60,207,0,6,6,864,,1959,1959,120000,False,False,True,False,False,False,False,False,False,True
846,846,3,0,846,,650,2009,1692,4,13159,83,0,114,5,7,846,,2009,2009,224500,False,False,False,False,False,False,False,True,True,False
774,656,3,0,384,,400,2000,1430,3,9967,76,0,0,5,7,384,,2000,2000,170000,False,False,True,False,False,False,False,False,True,False
576,533,3,349,23,,288,1971,1109,3,10500,70,82,0,7,5,372,,1971,2005,139000,False,False,False,False,False,False,False,False,False,True
832,384,2,442,390,,336,1947,1216,3,8480,80,0,0,5,5,832,,1947,1950,118500,False,False,True,False,False,False,True,False,False,True
877,600,3,0,861,,216,1928,1477,3,6292,52,0,50,7,7,861,0,1928,1950,145000,False,False,True,False,False,False,False,True,False,True
1320,0,3,328,285,,564,1966,1320,3,11777,96,97,68,6,5,1164,,1966,1966,164500,False,False,False,False,False,True,False,False,False,False
703,689,2,0,689,,540,2007,1392,4,3604,34,0,102,5,7,689,,2007,2007,146000,False,False,True,False,False,False,False,True,False,True
1050,745,4,0,1050,,352,1954,1795,3,12150,81,335,0,5,5,1050,0,1954,1954,131500,False,False,True,False,False,False,False,True,False,True
1429,0,3,594,331,,572,1960,1429,4,14585,,85,110,6,6,1144,216,1960,1987,181900,False,False,True,True,False,False,False,False,False,True
2042,0,3,0,2042,,1390,2009,2042,5,12704,98,306,90,5,8,2042,,2008,2009,253293,False,False,True,False,False,False,False,False,True,False
816,0,3,816,0,,0,,816,3,11841,81,104,32,5,6,816,,1990,1990,118500,False,False,False,False,True,False,False,False,False,False
1521,,,0,1237,0,880,1988,2775,4,13500,75,0,502,9,10,1237,,1893,2000,325000,False,False,True,False,False,False,False,True,False,True
989,584,3,0,884,,240,1935,1573,4,6120,51,0,0,7,4,884,,1935,1995,133000,False,False,True,False,False,False,False,False,False,True
2028,0,2,1460,408,,880,2005,2028,4,11443,88,208,66,5,8,1868,,2005,2006,369900,True,False,False,False,True,False,False,False,True,False
838,0,2,210,0,,275,1961,838,2,10267,55,0,0,7,6,816,,1918,2000,130000,False,True,False,False,False,False,True,False,False,False
860,0,2,672,168,,528,1996,860,3,8740,74,0,0,6,5,840,,1982,1982,137000,False,False,False,False,False,False,False,False,False,True
1473,0,1,1324,113,,452,1968,1473,5,25095,65,0,48,8,5,1437,,1968,2003,143000,True,False,False,False,True,False,False,False,False,True
779,0,2,0,742,,308,1988,935,3,9100,50,0,0,6,5,742,,1930,1960,79500,False,False,True,False,False,False,False,True,False,True
770,812,3,490,280,,520,2004,1582,4,8320,64,0,45,5,7,770,0,2004,2004,185900,False,False,True,False,True,False,False,False,True,False
1728,568,3,1338,384,,842,2008,2296,5,13478,97,420,274,5,10,1722,,2008,2008,451950,True,False,False,False,True,False,False,False,True,False
816,0,2,816,0,,816,1985,816,3,6600,60,0,0,8,5,816,,1982,2003,138000,False,False,True,False,False,False,False,False,False,False
848,0,1,685,163,,420,2003,848,4,4435,,170,0,5,6,848,,2003,2003,140000,False,False,False,False,True,False,False,False,False,False
924,0,3,0,924,,280,1981,924,3,7990,88,0,0,6,5,924,,1975,1975,110000,False,False,True,False,False,False,False,True,False,True
1826,0,3,1422,392,,758,2005,1826,4,11302,69,238,75,5,8,1814,180,2005,2006,319000,True,False,False,False,True,False,False,False,False,False
684,684,3,0,684,,216,1930,1368,3,3600,60,0,158,7,6,684,,1910,1993,114504,False,False,True,False,False,False,False,True,False,True
1402,0,2,0,1258,,648,2006,1402,4,3922,53,72,16,5,7,1258,,2006,2007,194201,False,False,False,False,False,False,False,True,False,False
1647,0,3,1283,0,,621,1977,1647,4,12984,80,459,0,6,5,1430,,1977,1977,217500,False,True,False,False,False,False,False,False,False,False
716,840,3,81,23,,452,1980,1556,3,1950,24,0,0,6,6,716,,1980,1980,151000,False,False,True,False,False,False,False,False,False,False
1058,846,3,546,512,,736,2003,1904,5,10927,74,280,60,5,8,1058,,2005,2005,275000,False,False,False,False,True,False,False,False,False,False
780,595,3,0,780,,544,1979,1375,4,9000,50,0,162,6,6,780,,1937,1950,141000,False,False,True,False,False,False,False,False,False,True
927,988,3,789,119,,506,1992,1915,4,10041,80,0,150,5,8,908,,1992,1992,220000,False,True,False,False,True,False,False,False,False,False
600,600,2,0,600,0,480,2004,1200,4,3182,30,0,172,5,7,600,0,2004,2005,151000,False,False,True,False,False,False,False,True,True,False
1494,0,,922,572,,530,2002,1494,4,12803,88,99,36,5,7,1494,,2002,2002,221000,False,True,False,False,True,False,False,False,True,False
1186,800,3,454,314,,486,1965,1986,3,13600,85,176,42,6,7,768,,1965,1990,205000,False,False,True,True,False,False,False,False,False,True
1040,0,3,732,308,,576,2000,1040,4,12464,82,0,0,5,5,1040,,1996,1996,152000,False,False,True,False,True,False,False,False,False,False
1112,896,3,603,293,,230,1948,2008,5,7800,78,0,0,8,5,896,,1948,2002,225000,False,False,True,False,True,False,False,False,False,True
1940,1254,4,428,537,,380,1934,3194,3,12168,78,0,0,6,8,965,,1934,1998,359100,False,True,False,True,False,False,False,False,False,True
1029,0,3,903,126,,261,1961,1029,3,7943,61,192,0,5,4,1029,,1961,1961,118500,False,True,False,False,False,False,True,False,False,True
1476,677,3,904,536,,736,2000,2153,5,11050,,204,142,5,9,1440,,2000,2000,313000,False,True,False,False,True,False,False,False,False,False
1032,0,3,605,427,,564,1978,1032,3,10395,,233,0,6,6,1032,,1978,1978,148000,False,False,False,False,False,False,False,False,False,True
1299,573,3,990,309,,531,2001,1872,5,11885,,108,122,5,8,1299,,2001,2001,261500,False,False,False,False,True,False,False,False,True,False
1120,0,,206,914,,0,,1120,3,8402,70,0,30,5,5,1120,,2007,2007,147000,False,False,True,False,False,False,False,False,False,False
630,0,1,150,0,,0,,630,3,1491,21,0,24,6,4,630,,1972,1972,75500,False,False,False,False,False,True,False,False,False,False
1054,0,3,763,173,,480,1963,1054,4,8800,80,156,0,7,6,936,,1963,1963,137500,True,False,False,False,True,False,False,False,True,False
807,702,3,457,326,,393,2002,1509,4,7861,,0,75,5,6,783,,2002,2003,183200,False,False,True,False,True,False,False,False,False,False
832,0,2,0,832,,528,1962,832,4,7227,59,0,0,6,6,832,,1954,1954,105500,False,False,True,False,False,False,False,True,False,True
1828,0,,48,1774,,774,2007,1828,4,11694,90,452,108,5,9,1822,,2007,2007,314813,False,False,False,False,False,False,False,False,False,True
1482,780,,871,611,,749,2003,2262,4,12244,85,226,0,5,8,1482,,2003,2003,305000,True,False,False,False,True,False,False,False,False,False
864,,2,41,823,,0,,864,3,8248,45,0,0,3,3,864,,1914,1950,67000,False,False,True,True,False,False,False,False,False,False
1548,1066,4,956,384,,624,1974,2614,3,10800,90,0,243,7,6,1522,,1974,1997,240000,False,False,True,False,False,False,False,False,True,False
980,0,3,560,420,0,484,1986,980,3,7064,71,153,0,6,5,980,192,1977,1977,135000,False,False,True,True,False,False,False,False,False,True
756,756,2,420,336,,440,2000,1512,4,2117,,513,32,5,6,756,,2000,2000,168500,False,False,True,False,True,False,False,False,False,True
1012,778,4,247,485,,484,1972,1790,3,10400,80,288,0,5,6,732,,1972,1972,165150,False,False,True,False,False,False,True,False,True,False
1116,0,3,0,1116,,440,1962,1116,3,10000,87,261,0,6,6,1116,,1962,1962,160000,False,False,True,False,False,False,False,True,False,True
1422,0,3,0,978,,286,1960,1422,3,12342,,0,0,5,5,978,0,1960,1978,139900,False,False,True,False,False,False,False,True,True,False
1520,0,3,674,350,,364,1955,1520,3,9600,80,164,0,6,6,1156,,1955,1972,153000,False,False,False,True,False,False,False,False,True,False
1040,1040,5,650,390,,504,1969,2080,2,11606,70,192,0,5,5,1040,,1969,1969,135000,False,False,False,False,False,False,True,False,False,True
1350,0,3,624,288,,520,1964,1350,3,9020,82,259,0,5,6,1248,,1964,1964,168500,True,False,False,False,True,False,False,False,True,False
1089,661,3,0,636,,240,1937,1750,5,9000,50,0,0,6,5,636,,1880,1991,124000,False,False,True,False,False,False,False,True,False,True
1554,0,2,24,1530,0,627,2006,1554,4,4590,34,108,73,5,8,1554,,2006,2006,209500,False,True,False,False,True,False,False,False,True,False
1411,0,3,822,564,,544,1977,1411,3,11900,85,209,0,5,7,1386,,1977,1977,82500,False,False,True,False,False,False,False,False,False,False
1056,0,3,480,108,,260,1954,1056,3,9250,80,0,0,7,5,1056,,1954,2005,139400,False,False,True,True,False,False,False,False,False,True
1056,0,0,1056,0,,576,1980,1056,3,6979,64,0,56,5,6,1056,,1980,1980,144000,False,False,True,False,True,False,False,False,False,True
1440,1440,8,256,1184,,0,,3395,2,10896,60,0,110,7,6,1440,,1914,1995,200000,False,False,True,False,False,True,False,False,False,False
800,0,1,0,264,0,0,,800,2,6120,51,0,0,3,2,264,,1936,1950,60000,False,False,True,False,False,False,False,True,False,False
811,576,3,0,811,,256,1954,1387,4,6000,50,0,0,4,5,811,,1954,1954,93000,False,False,True,False,False,False,False,True,False,True
796,0,2,0,796,,0,,796,3,8777,67,0,0,7,5,796,328,1910,1950,85000,False,False,True,False,False,False,False,True,False,False
1567,0,1,1154,366,,648,2006,1567,5,3982,53,0,0,5,8,1520,,2006,2006,264561,False,False,False,False,True,False,False,False,False,False
1518,,1,1218,300,,588,2003,1518,5,12677,62,472,140,5,8,1518,185,2003,2004,274000,True,False,False,False,True,False,False,False,True,False
1057,872,3,738,319,0,650,2001,1929,4,7050,,0,235,5,7,1057,,2001,2001,226000,False,False,True,False,False,False,False,False,False,False
2000,704,4,1410,542,,538,1972,2704,5,13860,75,0,111,7,8,1952,,1972,1995,345000,True,False,False,False,False,False,False,False,False,False
780,840,4,493,0,,462,1969,1620,3,10793,80,263,0,5,5,780,,1969,1969,152000,False,False,True,False,False,False,True,False,False,False
1766,0,,1121,645,,478,2009,1766,5,9187,85,162,130,5,9,1766,,2009,2009,370878,False,True,False,False,True,False,False,False,False,False
981,0,3,282,664,,576,1979,981,3,10530,,0,312,5,6,981,,1971,1971,143250,False,False,True,False,False,False,False,False,False,True
1048,0,3,0,0,,420,1950,1048,3,7200,60,0,27,5,5,0,,1950,1950,98300,False,False,False,False,False,False,False,False,False,True
1094,0,3,500,594,,495,1953,1094,3,10452,85,216,0,5,6,1094,0,1953,1953,155000,False,True,False,False,False,False,True,False,False,False
1051,788,4,0,756,,442,1966,1839,3,7700,70,351,124,5,6,756,,1966,1966,155000,False,False,True,False,False,False,False,True,False,True
630,0,1,131,0,,0,,630,3,1936,21,0,0,6,4,630,,1970,1970,84500,False,False,False,True,False,False,False,False,False,False
822,843,3,0,813,,562,2007,1665,4,8125,65,,0,6,7,813,,2007,2007,205950,False,False,True,False,False,False,False,True,True,False
755,755,4,0,755,,296,1940,1510,3,9084,60,0,0,5,4,755,,1940,1950,108000,False,True,False,False,False,False,False,True,False,False
909,807,2,0,880,0,512,1996,1716,4,8750,70,0,120,5,7,880,,1996,1996,191000,False,False,True,False,False,False,False,True,True,False
756,713,3,0,756,,216,1906,1469,3,10320,60,0,0,7,6,756,,1906,1995,135000,False,False,True,False,False,False,False,False,False,True
2113,0,2,1696,413,,839,1995,2113,4,10437,91,660,46,6,8,2109,,1995,1995,350000,True,False,False,False,True,False,False,False,False,False
525,,3,0,525,,264,1971,1092,3,1680,21,381,0,5,6,525,,1971,1971,88000,False,False,True,False,False,False,False,True,False,True
1053,0,3,806,247,,312,1959,1053,4,10007,72,54,0,7,5,1053,,1959,2006,145500,False,False,True,False,False,False,False,False,True,False
851,651,3,0,776,,270,1931,1502,3,7200,60,0,0,6,7,776,,1931,2000,149000,False,False,True,False,False,False,False,True,True,False
912,546,3,0,912,,330,1948,1458,3,17503,78,0,0,5,6,912,,1948,1950,97500,False,False,True,False,False,False,False,True,False,True
1486,0,3,637,849,,480,1968,1486,3,9937,75,0,0,7,5,1486,,1964,1999,167000,False,False,True,True,False,False,False,False,False,False
1142,793,3,0,793,,550,1976,1935,3,12384,,233,113,7,7,793,,1976,1976,197900,False,False,True,False,False,False,False,True,True,False
1686,762,4,1361,88,,711,1994,2448,4,46589,52,528,76,7,8,1629,,1994,2005,402000,False,False,True,False,True,False,False,False,True,False
1392,0,2,0,1392,,576,1968,1392,3,13560,120,216,0,3,6,1392,,1968,1968,110000,False,False,True,False,False,False,False,True,True,False
1181,0,3,920,38,,588,1974,1181,3,10012,90,0,0,5,4,1138,0,1972,1972,137500,False,False,False,True,False,False,False,False,True,False
2097,0,1,1721,356,,1134,2005,2097,5,20896,49,0,267,5,8,2077,192,2005,2006,423000,False,True,False,False,False,False,False,False,False,False
1454,482,3,0,1406,,504,2000,1936,4,11194,106,40,124,5,8,1406,188,2000,2000,230500,False,False,True,False,False,False,False,True,True,False
1465,915,3,187,111,,596,1965,2380,3,18450,,113,265,5,6,1021,,1965,1979,129000,False,False,True,False,False,True,False,False,False,True
1679,0,3,1138,270,,575,1994,1679,4,8125,65,258,42,5,6,1408,,1994,1998,193500,False,False,True,False,True,False,False,False,True,False
1437,0,3,988,200,,576,1999,1437,3,14175,,0,0,6,5,1188,,1956,1987,168000,False,False,True,False,False,False,True,False,False,True
1180,0,2,0,700,,252,1922,1180,2,11600,80,0,0,5,4,700,,1922,1950,137500,False,False,True,False,False,False,False,True,False,True
738,,3,193,545,,540,2005,1476,4,8633,64,0,35,5,6,738,,2005,2005,173500,False,False,True,False,True,False,False,False,False,False
697,672,3,551,121,0,300,1930,1369,3,6629,54,0,0,6,6,672,,1925,1950,103600,False,False,True,True,False,False,False,False,False,False
1208,,3,767,441,,546,1977,1208,3,11250,,0,42,6,6,1208,,1977,1977,165000,False,False,True,False,False,False,False,False,True,False
1839,,3,1186,291,0,416,1957,1839,4,14442,110,106,87,7,6,1477,,1957,2004,257500,False,False,True,False,True,False,False,False,False,False
1136,0,3,892,244,,384,1965,1136,3,9200,80,0,0,6,6,1136,,1965,1965,140000,False,False,True,False,False,False,True,False,False,False
855,586,3,311,544,,440,1978,1441,3,2289,24,0,0,6,6,855,,1978,1978,148500,False,False,True,False,False,False,False,False,False,True
1095,679,4,0,1095,,779,1920,1774,3,9600,60,0,0,2,4,1095,,1900,1950,87000,False,False,True,False,False,False,False,True,False,True
792,0,2,0,768,,240,1924,792,4,9022,52,0,0,8,5,768,,1924,2006,109500,False,False,True,False,False,False,False,True,False,True
2046,0,3,0,2046,,834,2008,2046,4,11844,80,464,82,5,8,2046,,2008,2008,372500,False,True,False,False,False,False,False,True,False,False
988,0,3,827,161,,572,1963,988,3,9945,,57,0,5,5,988,,1961,1961,128500,False,False,True,False,False,False,True,False,False,True
923,,2,543,261,,264,1980,923,3,8012,50,0,0,5,6,923,,1980,1980,143000,False,False,True,True,False,False,False,False,True,False
848,672,3,182,611,,281,1968,1520,3,4500,55,0,0,5,5,793,,1932,2000,159434,False,False,True,False,False,False,True,False,False,True
1291,0,2,1003,288,0,431,1996,1291,4,2887,,0,0,5,6,1291,307,1996,1997,173000,False,True,False,False,True,False,False,False,False,True
1668,0,3,1059,567,,702,2002,1668,4,11248,90,215,45,5,9,1626,,2002,2002,285000,False,False,False,False,True,False,False,False,False,False
1195,644,4,0,1195,,486,1998,1839,3,16770,58,30,81,5,7,1195,,1998,1998,221000,False,False,True,False,False,False,False,True,False,False
1190,900,3,828,180,,577,1984,2090,4,5062,,0,0,5,7,1190,,1984,1984,207500,False,True,False,False,True,False,False,False,False,False
874,887,3,0,874,0,578,2007,1761,4,10207,84,0,105,6,7,874,,2007,2007,227875,False,False,True,False,False,False,False,True,False,False
551,551,2,239,312,,480,2004,1102,4,5105,,0,60,5,7,551,,2004,2004,148800,False,False,True,False,True,False,False,False,False,True
1419,0,2,945,474,,567,2007,1419,4,8089,60,0,0,6,8,1419,,2007,2007,392000,False,False,False,False,False,False,False,False,True,False
1362,0,2,20,1342,0,460,2005,1362,4,7577,61,256,28,5,6,1362,,2005,2006,194700,False,False,False,False,False,False,False,False,False,False
848,0,1,697,151,,420,2004,848,4,4426,,147,0,5,6,848,,2004,2004,141000,True,False,False,False,True,False,False,False,True,False
2444,1872,4,1455,989,0,832,1994,4316,5,21535,104,1170,50,6,10,2444,382,1994,1995,755000,True,False,False,False,True,False,False,False,False,False
1238,1281,4,965,245,,628,1989,2519,4,26178,42,293,27,5,7,1210,,1989,1990,335000,True,False,False,False,True,False,False,False,True,False
